Solute SMILES,LogS
c1ccc(cn1)-c1cc2sc3c(cnc4ccc5=C[SiH2]C=c5c34)c2c2ccccc12,6.014054
C1C=Cc2sc3c(c12)c1cscc1c1cc(-c2cccc4nsnc24)c2c[nH]cc2c31,3.273363
c1sc(-c2sc(-c3[SiH2]c(cc3)-c3scc4[nH]ccc34)c3Cccc23)c2[nH]ccc12,-0.901232
c1sc(-c2cc3ccc4c(c3s2)c2ccccc2c2ccc3=C[SiH2]C=c3c42)c2sccc12,5.661267
[nH]1c(cc2ncc3c4occc4c4cocc4c3c12)-c1ccccn1,2.178873
C1C=Cc2[se]c3c(ccc4cc(-c5scc6ccoc56)c5c[nH]cc5c34)c12,1.217565
C1C=CC=C1c1cc2ncc3c4cnccc4c4=C[SiH2]C=c4c3c2c2cscc12,7.263946
c1sc(-c2cc3ccc4cc5ccc6=CCC=c6c5cc4c3o2)c2sccc12,2.269954
c1Cc(cc1)-c1sc(-c2ccc(-c3cccc4cscc34)c3cCcc23)c2cc[SiH2]c12,3.449313
[nH]1c(cc2c1c1c3cscc3c3ccncc3c1c1ccccc21)-c1cncc2nsnc12,0
[nH]1c(cc2[se]ccc12)-c1cc2[nH]ccc2c2c[SiH2]cc12,2.639664
c1sc(c2C=CCc12)-c1cc2oc3c(cnc4ccc5ccccc5c34)c2c2c[nH]cc12,1.941619
c1cc2c3cocc3c3c4c5c[nH]cc5ccc4c4cCcc4c3c2c2c[SiH2]cc12,2.653297
[SiH2]1C=CC=C1c1cc2sc3c4[SiH2]C=Cc4c4cocc4c3c2o1,4.464447
c1ccc(nc1)-c1cc2ccc3c(c4c[nH]cc4c4ccc5=C[SiH2]C=c5c34)c2cn1,4.843009
[nH]1cccc1-c1cc2c3cscc3c3c4CC=Cc4c4nsnc4c3c2c2cocc12,5.047259
C1C=c2ccc3ncc4c(ncc5cc(C6=CC=C[SiH2]6)c6nsnc6c45)c3c2=C1,10.235786
C1C=Cc2cc3[se]c4C=C([SiH2]c4c3cc12)c1scc2ccoc12,3.033166
[nH]1c2cc(-c3scc4ccsc34)c3cocc3c2c2c1c1CC=Cc1c1=C[SiH2]C=c21,1.608258
[nH]1c2ccoc2c2c1c1c3c[nH]cc3c(cc1c1=C[SiH2]C=c21)-c1scc2[nH]ccc12,-1.101104
[nH]1c2ccncc2c2oc3cc(ncc3c12)-c1cccc2=CCC=c12,3.350387
[nH]1ccc2oc3c(c4cscc4c4cc(-c5cccs5)c5=CCC=c5c34)c12,1.352471
[nH]1c2-c3cnccc3Cc2c2c1cc(-c1scc3[SiH2]C=Cc13)c1c[nH]cc21,0.992825
[nH]1cccc1-c1sc(c2Cccc12)-c1ccc(cc1)-c1cncc2nsnc12,8.128999
[nH]1c2ccc3c[nH]cc3c2c2cc3sc(cc3cc12)-c1scc2ccoc12,0.722338
c1cnc2cc3c4oc(cc4ncc3cc2c1)-c1nccc2nsnc12,9.209612
c1[SiH2]c(cc1)-c1ccc([se]1)-c1sc(-c2scc3ccoc23)c2[nH]ccc12,1.04997
c1cc2c3c[nH]cc3c3cc(oc3c2c2cscc12)-c1cccc2nsnc12,4.274928
c1sc(-c2ccc(nc2)-c2sc(-c3cccc4nsnc34)c3occc23)c2cc[nH]c12,5.066108
c1cc2c3cscc3c3c4sc(cc4sc3c2s1)-c1cccc2cocc12,3.10843
c1cc2oc3c(cnc4cc(sc34)-c3cccc4=CCC=c34)c2c2c[nH]cc12,3.207394
[nH]1c2cc(-c3cccc4=CCC=c34)c3=CCC=c3c2c2oc3ccoc3c12,0.859083
c1sc(c2[SiH2]ccc12)-c1sc(-c2[SiH2]c(cc2)-c2scc3cc[nH]c23)c2Cccc12,2.757571
c1cc2c3nsnc3c3c4CC(=Cc4c4=CCC=c4c3c2o1)c1cncs1,6.332973
[nH]1c(cc2[SiH2]c3c([nH]c4ccc5=C[SiH2]C=c5c34)-c12)-c1cccc2cscc12,1.518224
c1cnc(s1)-c1sc(c2[SiH2]ccc12)-c1sc(-c2scc3Cccc23)c2nccnc12,8.278748
c1ncc(s1)-c1cc2[se]c3c(c2c2ccccc12)c1=C[SiH2]C=c1c1ccccc31,4.955042
c1sc(-c2cc3ncc4c5ccccc5ncc4c3c3=C[SiH2]C=c23)c2[nH]ccc12,7.27408
c1sc(-c2cc3sc4c(cnc5cccnc45)c3c3cscc23)c2sccc12,3.507446
c1cc2ccc3c(sc4cc(-c5scc6ccsc56)c5=CCC=c5c34)c2[se]1,3.60501
c1cc2-[s]c3c(-c2c2cocc12)c1ccccc1c1ccc2ccccc2c31,2.334658
c1ccc(C2=Cc3cnc4c(ncc5ccc6cocc6c45)c3[SiH2]2)c2cscc12,5.286065
c1ccc(s1)-c1cc2[se]c3c4cnccc4[se]c3c2c2=C[SiH2]C=c12,8.021574
[nH]1cccc1-c1cc2c3c[nH]cc3c3c(sc4ccc5c[nH]cc5c34)c2s1,-0.058805
c1cc2ncc3c4c5cCcc5ccc4c4nsnc4c3c2cn1,8.652129
[nH]1c2cc(-c3ccccc3)c3ccccc3c2c2c3nsnc3c3ccc4c[nH]cc4c3c12,2.929134
c1ccc(cc1)-c1ccc(-c2ccc(nc2)-c2ncncn2)c2c[nH]cc12,3.493768
c1sc(-c2cc3cc4[se]c5ccc6c[nH]cc6c5c4cc3[se]2)c2cc[se]c12,2.363162
c1sc(-c2sc(-c3ccc(-c4ncncn4)c4c[nH]cc34)c3cc[nH]c23)c2occc12,2.083642
c1cc2c([se]1)c1c3cscc3c3C=C(Cc3c1c1=CCC=c21)c1cncc2nsnc12,7.39393
C1C=Cc2c1csc2-c1cc2cc3c(cc2s1)c1CC=Cc1c1ccccc31,2.339797
c1cc2c3cscc3c3c4cnc(cc4c4c[nH]cc4c3c2cn1)-c1cccc2cocc12,3.030383
c1cc2cc3c4cocc4c4cc(-c5cccc6c[nH]cc56)c5c[nH]cc5c4c3cc2s1,1.07246
c1cc2c3cocc3c3c4CC(=Cc4c4nsnc4c3c2s1)c1scc2[nH]ccc12,3.58619
c1ccc(cc1)-c1ccc2c(c1)oc1c2c2=C[SiH2]C=c2c2ccc3cocc3c12,5.86748
[nH]1ccc2[se]c3c4sc(cc4c4=C[SiH2]C=c4c3c12)-c1ccccn1,4.538809
c1cc2sc3c(oc4cc(-c5cccc6cocc56)c5cscc5c34)c2[se]1,2.520694
[nH]1c(cc2[SiH2]c3c(-c12)c1c[nH]cc1c1ccsc31)-c1scc2nccnc12,2.448018
c1sc(-c2cc3c4nsnc4c4c(c5nsnc5c5ccc6=CCC=c6c45)c3s2)c2occc12,8.08815
c1cc2cnc3c(c4cocc4c4cc(-c5scc6occc56)c5cscc5c34)c2s1,3.548708
c1ccc(o1)C1=Cc2c([SiH2]1)c1ncc3cccnc3c1c1=C[SiH2]C=c21,7.552265
c1sc(c2C=C[SiH2]c12)-c1cc2oc3c([se]c4ccc5=C[SiH2]C=c5c34)c2c2cocc12,6.217846
c1cc2cc3cc4c5cscc5c(cc4cc3cc2[se]1)-c1scc2sccc12,3.08657
c1ccc(nc1)-c1cc2oc3c(oc4ccc5=CCC=c5c34)c2[se]1,2.694286
[nH]1-c2cccnc2-c2c3c[nH]cc3c3ccc4ccccc4c3c12,1.335851
c1ccc(cc1)-c1ccc(-c2ccc(cn2)-c2cccc3cCcc23)c2cscc12,3.450606
c1cnc2c3[SiH2]C(=Cc3c3=CCC=c3c2c1)c1cccc2ccccc12,4.19234
c1sc(C2=Cc3cc4c5c[nH]cc5c5ccc6c[nH]cc6c5c4cc3C2)c2CC=Cc12,0.391709
[nH]1c(cc2c1c1c3ccccc3ccc1c1ccccc21)-c1ncncn1,2.973642
C1C=Cc2c1c1[se]c3cc([se]c3c1c1=C[SiH2]C=c21)-c1scc2[SiH2]C=Cc12,5.47506
c1cc2c(o1)c1c(c3c(cc(-c4cncs4)c4=CCC=c34)c3=C[SiH2]C=c13)c1=C[SiH2]C=c21,7.589348
c1ccc(o1)-c1ccc(cc1)-c1sc(-c2scc3cc[se]c23)c2cc[SiH2]c12,2.401058
[nH]1ccc2CC(=Cc12)c1cc2CC=Cc2c2=CCC=c12,-1.917071
[nH]1cccc1-c1cc2c(c3cocc13)c1sc3ccncc3c1c1=C[SiH2]C=c21,7.286026
c1cc2cnc(cc2s1)-c1scc2c1c1ccccc1c1ccccc21,1.46389
[nH]1ccc2c3cocc3c3c([nH]c4cc(-c5ncncn5)c5c[nH]cc5c34)c12,1.148748
c1sc(-c2cc3ccc4c5ncccc5sc4c3c3cocc23)c2cc[nH]c12,2.44097
[nH]1c(cc2cnc3c(c4c[nH]cc4c4ccc5nsnc5c34)c12)-c1scc2cc[nH]c12,2.922839
C1C=Cc2ccc3c(c12)c1cocc1c1cc(-c2scc4occc24)c2=C[SiH2]C=c2c31,5.528772
c1cc2c3nsnc3c3cc(oc3c2[se]1)-c1scc2C=C[SiH2]c12,4.127878
[nH]1c(cc2[SiH2]c3c(sc4ccncc34)-c12)-c1scc2[se]ccc12,2.461846
[nH]1ccc2[nH]c3C4=C(Cc3c12)C=C(C4)C1=CC=C[SiH2]1,-4.060552
c1ccc(s1)-c1ccc(cn1)-c1ccc(-c2ccc[se]2)c2cCcc12,4.089692
[nH]1ccc2ncc(cc12)-c1cc2ncccc2c2ccccc12,0.624601
[nH]1c2ccc3nsnc3c2c2sc3cc(sc3c12)-c1scc2C=CCc12,3.79371
C1C=Cc2sc3c(c12)c1cocc1c1cc(-c2cccc4cscc24)c2=C[SiH2]C=c2c31,4.950798
c1ccc(o1)-c1ccc([se]1)-c1sc(-c2scc3cc[se]c23)c2cc[se]c12,2.828707
[nH]1c(ccc1-c1ccc(-c2scc3occc23)c2cocc12)-c1cccs1,2.54225
[nH]1c2ccc3=C[SiH2]C=c3c2c2ccc3C=C([SiH2]c3c12)c1scc2cc[nH]c12,2.841225
c1sc(c2[SiH2]C=Cc12)-c1cc2cnc3ccccc3c2c2=C[SiH2]C=c12,8.153372
[nH]1c(ccc1-c1cccc2cscc12)-c1sc(-c2scc3[SiH2]ccc23)c2ccoc12,2.462096
c1sc(-c2sc(-c3ncc(s3)-c3nccc4nsnc34)c3cc[SiH2]c23)c2nccnc12,0
C1C=Cc2cnc3c(cnc4cc(cnc34)-c3cccnc3)c12,1.085123
[nH]1c2cc[se]c2c2c3c[nH]cc3c3cc(-c4ncncn4)c4cscc4c3c12,3.396597
[nH]1c(ccc1-c1sc(-c2cccnc2)c2cc[se]c12)-c1scc2cc[SiH2]c12,2.508131
[nH]1c2cc(-c3cccc4=CCC=c34)c3=CCC=c3c2c2ccc3C=C[SiH2]c3c12,2.279208
c1cnc2c3oc4C=C([SiH2]c4c3c3=C[SiH2]C=c3c2c1)c1cccc2=CCC=c12,4.756973
c1cc2cn-c3c(-c2cn1)c1c[nH]cc1c1ccc2ccccc2c31,2.195427
C1C=c2c3C=C[SiH2]c3c3ncc4cc([se]c4c3c2=C1)-c1nccc2nsnc12,0
c1sc(-c2sc(c3[SiH2]ccc23)-c2ccc(-c3ncncn3)c3c[nH]cc23)c2cc[se]c12,4.336226
C1C=Cc2[se]c3c(c12)c1nsnc1c1cc(-c2scc4ccoc24)c2nsnc2c31,8.878352
[SiH2]1C=Cc2ccc3c4[SiH2]C(=Cc4sc3c12)c1nccs1,5.242452
[nH]1c2C=C(Cc2c2[SiH2]c3ccc4cocc4c3-c12)C1=CC=CC1,-0.3626
c1Cc2c(c1)c1cscc1c1c2c2cscc2c2ccc3ccccc3c12,2.562299
[nH]1ccc2c3cocc3c3cc(ccc3c12)-c1scc2nccnc12,5.323548
[nH]1c2ccncc2c2c1c1ccc(cc1c1=CCC=c21)-c1scc2cc[nH]c12,2.251472
[nH]1c2cc(-c3cccc4ccccc34)c3cocc3c2c2[se]c3ccoc3c12,1.132946
c1cc2ncc3c4CC(=Cc4cnc3c2c2cocc12)c1cccc2=CCC=c12,5.128182
c1cnc(s1)-c1ccc(o1)-c1sc(-c2scc3cc[SiH2]c23)c2ccsc12,4.087514
c1sc(-c2ccc(cn2)-c2ccc(o2)-c2cccc3cscc23)c2cc[SiH2]c12,3.289331
c1sc(C2=Cc3sc4c(ccc5ccc6=C[SiH2]C=c6c45)c3[SiH2]2)c2sccc12,5.784468
[nH]1c2ccoc2c2c3cscc3c3cc(-c4cccc5c[nH]cc45)c4=CCC=c4c3c12,0.860334
c1cnc(s1)-c1cc2c3cscc3c3c4[se]ccc4sc3c2c2ccccc12,3.914431
c1ccc2cc(-c3cc4c(ccc5=CCC=c45)[se]3)c3cocc3c2c1,2.890125
c1cc2c(o1)c1oc3cc(-c4scc5[nH]ccc45)c4ccccc4c3c1c1ccccc21,1.573143
[nH]1c2ccc3=CCC=c3c2c2c3c[nH]cc3c3cc(-c4nccs4)c4c[nH]cc4c3c12,-0.986012
c1sc(c2C=C[SiH2]c12)-c1ccc2c(c1)oc1c2c2c[nH]cc2c2ccc3cocc3c12,1.979031
c1cc2oc3c4[SiH2]C(=Cc4c4cscc4c3c2s1)c1cncs1,5.243046
c1ccc(-c2cnc(s2)-c2sc(-c3nccc4nsnc34)c3ccoc23)c2cCcc12,9.95725
c1Cc(cc1)-c1sc(-c2Cc(cc2)-c2ccco2)c2Cccc12,1.174637
[nH]1c(cc2[SiH2]c3c(ncc4ccc5c[nH]cc5c34)-c12)-c1scc2C=C[SiH2]c12,1.315544
[nH]1c(cc2c3nsnc3c3c4occc4ncc3c12)-c1scc2ccsc12,4.047979
c1cc2[se]c3c(ncc4cc(-c5cncs5)c5nsnc5c34)c2[se]1,7.538238
[nH]1ccc2[se]c3c(ccc4cc(-c5scc6[se]ccc56)c5ccccc5c34)c12,1.569377
c1ccc(cc1)-c1cc2c3cscc3c3c(cnc4ccc5c[nH]cc5c34)c2cn1,2.358988
c1sc(-c2cc3c4c[nH]cc4c4c([se]c5ccc6=CCC=c6c45)c3s2)c2ccsc12,1.514559
c1ccc(s1)-c1cc2ccc3c4ncccc4c4=CCC=c4c3c2c2cscc12,2.494559
c1sc(c2Cccc12)-c1sc(-c2ncc(-c3scc4ccoc34)c3nsnc23)c2ccCc12,8.509074
c1cc2c3nsnc3c3c4[se]c(cc4c4cocc4c3c2c2c[nH]cc12)-c1ncncn1,7.085967
[nH]1c(cc2c3cscc3c3cccnc3c12)C1=CC=C[SiH2]1,2.575192
[nH]1ccc2c1c1[se]c3cc(-c4ccccc4)c4ccccc4c3c1c1ccccc21,1.439173
c1ccc(o1)-c1ccc(-c2cnc(-c3scc4sccc34)c3nsnc23)c2c[SiH2]cc12,9.408866
c1cc2[se]c3c4CC(=Cc4cnc3c2c2nsnc12)c1cccc2=CCC=c12,5.982941
c1sc(-c2ncc(-c3sc(-c4ncncn4)c4cc[SiH2]c34)c3nsnc23)c2[se]ccc12,0
c1ccc(o1)-c1sc(-c2ccc(-c3cccc4cCcc34)c3ccccc23)c2ccsc12,2.785732
C1C=c2c3C=CCc3c3c(c4c5nsnc5c(cc4c4=CCC=c34)C3=CC=CC3)c2=C1,1.567296
c1cnc(s1)-c1sc(-c2sc(-c3scc4ccoc34)c3cc[SiH2]c23)c2cc[nH]c12,3.109851
[nH]1c2C=C(Cc2c2[se]c3C=CCc3c12)c1scc2ccoc12,-1.142023
c1ccc(cc1)-c1ccc2c(c1)c1ccccc1c1c2cnc2ccc3=C[SiH2]C=c3c12,5.197247
c1cc2c3nsnc3c3cc(ncc3c2s1)-c1scc2CC=Cc12,4.692759
[nH]1c(cc2c3cscc3c3c(ccc4cccnc34)c12)-c1scc2cc[se]c12,2.23172
c1ccc(nc1)-c1sc(-c2ccc(-c3cccc4cCcc34)c3nsnc23)c2ccCc12,5.829375
[nH]1c2ccoc2c2[nH]c3cc(-c4cccc5cscc45)c4nsnc4c3c12,2.908678
C1C=Cc2csc(c12)-c1ccc2c3oc4C=C[SiH2]c4c3c3nsnc3c2c1,3.699263
[nH]1c2ccc3ccccc3c2c2cc3[se]c(cc3cc12)-c1cccc2cocc12,2.33182
c1sc(-c2cc3[se]c4cc5ccc6cscc6c5cc4c3c3nsnc23)c2nccnc12,8.157383
c1sc(-c2ccc(o2)-c2sc(c3[SiH2]ccc23)-c2scc3sccc23)c2cc[SiH2]c12,3.274101
c1ccc(s1)-c1ccc(s1)-c1sc(-c2scc3cc[se]c23)c2cc[nH]c12,1.275491
[nH]1c(cc2cnc3cc4ccc5c[nH]cc5c4cc3c12)-c1ccc[se]1,1.226193
[nH]1cccc1-c1ccc(cc1)-c1ccc(-c2ccccn2)c2cocc12,2.506755
c1cc2ccc3c(sc4cc(-c5ncncn5)c5nsnc5c34)c2[se]1,6.747807
[nH]1cccc1-c1cc2c3nsnc3c3cc4ccc5cocc5c4cc3c2c2=CCC=c12,5.571656
[SiH2]1C=Cc2[se]c3c(sc4cc(cnc34)-c3cccc4cocc34)c12,3.459103
[nH]1cccc1C1=Cc2c([SiH2]1)c1[se]c3ccc4cocc4c3c1c1nsnc21,6.261423
[nH]1ccc2cnc3c(ccc4cc(-c5scc6[SiH2]C=Cc56)c5nsnc5c34)c12,4.248182
[nH]1c2C=C[SiH2]c2c2c3cocc3c3cc(-c4scc5[se]ccc45)c4ccccc4c3c12,2.400708
[nH]1ccc2[SiH2]c3c(ncc4cc(-c5ccccn5)c5ccccc5c34)-c12,1.807546
[nH]1c(ccc1-c1nccc2nsnc12)-c1ccc(-c2scc3cc[se]c23)c2c[nH]cc12,6.143644
[SiH2]1C=CC=C1c1cc2sc3c(cnc4ccc5ccccc5c34)c2c2cocc12,5.136647
c1sc(C2=Cc3sc4c(ncc5ccc6nsnc6c45)c3[SiH2]2)c2cc[nH]c12,5.604904
c1ccc([se]1)-c1ccc(-c2sc(-c3ccccn3)c3cc[SiH2]c23)c2cCcc12,4.414703
[nH]1c(cc2ncc3c4[SiH2]C=Cc4ccc3c12)-c1scc2ccoc12,2.129619
c1ncc(s1)-c1cc2ccc3c4ncccc4c4cocc4c3c2cn1,2.621788
c1cc2c3cocc3c3c4c5nsnc5c(cc4c4=C[SiH2]C=c4c3c2o1)-c1ccccc1,8.47155
c1cc2oc3c(c2o1)c1ccccc1c1cc(-c2scc4[se]ccc24)c2nsnc2c31,6.343904
[nH]1cccc1-c1ccc(-c2ccc(s2)-c2cccc3c[nH]cc23)c2nsnc12,4.613628
[nH]1c(ccc1-c1ccc(-c2scc3ccoc23)c2cocc12)-c1cccc2c[SiH2]cc12,4.462306
[nH]1ccc2ccc3c4[nH]c(cc4ncc3c12)-c1scc2ccsc12,1.389832
[SiH2]1C=c2c3c4ccccc4oc3c3ncc(cc3c2=C1)C1=CC=C[SiH2]1,6.193307
C1C=Cc2csc(c12)-c1cc2c3cocc3c3c4[SiH2]C=Cc4[se]c3c2c2cscc12,4.099485
c1ncc(s1)C1=Cc2[se]c3c(ccc4ccccc34)c2C1,2.901704
c1cc2c3c[nH]cc3c3c(oc4cc(-c5scc6occc56)c5cscc5c34)c2o1,1.472613
c1cc2cc3c4cocc4c4cc(-c5cccc6cscc56)c5cscc5c4c3cc2o1,2.686597
c1sc(C2=Cc3c([SiH2]2)c2cc4c5cscc5ccc4cc2c2=CCC=c32)c2ccsc12,4.390989
c1sc(C2=Cc3cnc4c(c3[SiH2]2)c2cocc2c2ccc3cocc3c42)c2[se]ccc12,4.687004
c1sc(-c2ccc3c(c2)oc2c3c3cocc3c3ccc4nsnc4c23)c2ccsc12,6.768577
[nH]1ccc2c3cscc3c3c4[SiH2]C(=Cc4c4=C[SiH2]C=c4c3c12)C1=CC=C[SiH2]1,5.574745
c1ccc(s1)-c1sc(-c2ccc(-c3cccc4c[nH]cc34)c3cCcc23)c2[nH]ccc12,0.575777
c1ccc(-c2sc(-c3cccc4cscc34)c3ccsc23)c2cocc12,2.964798
c1ncc(s1)-c1ccc(cc1)-c1ccc(-c2scc3cc[SiH2]c23)c2ccccc12,1.287289
[SiH2]1C=CC=C1C1=Cc2cnc3c(sc4ccc5cocc5c34)c2[SiH2]1,5.610015
c1cc2c3nsnc3c(cc2c2ccccc12)-c1ccc2ccc3=CCC=c3c2c1,5.401123
c1sc(c2[SiH2]C=Cc12)-c1cnc2c3oc4ccccc4c3c3ccccc3c2c1,2.12418
c1Cc(cc1)-c1ccc(nc1)-c1ccc(cn1)-c1[SiH2]ccc1,3.879181
c1sc(-c2cc3sc4c(c5cscc5c5ccccc45)c3c3cocc23)c2ccoc12,3.132325
c1cc2sc(cc2s1)-c1cc2cnccc2c2c[nH]cc12,1.3513
c1cnc(s1)-c1Cc(cc1)-c1sc(-c2scc3ccCc23)c2sccc12,3.839661
c1sc(-c2ncc(s2)-c2ccc(-c3scc4cc[nH]c34)c3cCcc23)c2sccc12,3.535381
c1ccc(s1)-c1ccc(cn1)-c1ccc(-c2scc3[nH]ccc23)c2c[nH]cc12,1.046291
[SiH2]1C=Cc2ccc3c4oc(cc4cnc3c12)-c1cccnc1,1.670013
[nH]1ccc2oc3c(ccc4cc(C5=CC=C[SiH2]5)c5ccccc5c34)c12,2.051175
c1sc(-c2cnc3c(c2)c2cocc2c2c3cnc3ccc4nsnc4c23)c2sccc12,5.36868
C1C(=Cc2c1c1cnc3C=C[SiH2]c3c1c1ccccc21)c1scc2sccc12,4.098027
c1ccc(s1)-c1cc2oc3c4sccc4c4c[nH]cc4c3c2c2=C[SiH2]C=c12,3.269755
[nH]1ccc2oc3c4CC(=Cc4ccc3c12)c1scc2[nH]ccc12,-0.0217
c1cc2ncc3c4sc(cc4c4c[nH]cc4c3c2s1)-c1cccc2c[nH]cc12,1.313969
[nH]1c2cc(-c3cccc4=CCC=c34)c3=CCC=c3c2c2ccc3ccoc3c12,1.668328
c1ccc(o1)-c1sc(-c2Cc(cc2)-c2scc3sccc23)c2cc[se]c12,1.202972
C1C=Cc2[se]c3c(c12)c1cscc1c1cc(cnc31)-c1scc2C=C[SiH2]c12,2.838925
[nH]1c2cc(C3=CC=C[SiH2]3)c3=C[SiH2]C=c3c2c2cc3c(ccc4=CCC=c34)cc12,4.228166
[nH]1ccc2[SiH2]c3c(oc4cc(sc34)-c3nccc4nsnc34)-c12,7.859276
[nH]1c2ccc3=CCC=c3c2c2c3cocc3c3cc(cnc3c12)-c1cncs1,2.409071
c1sc(c2C=C[SiH2]c12)-c1cnc2c(c1)c1=CCC=c1c1c3cnccc3c3cscc3c21,4.704167
c1cnc(s1)-c1ccc(cn1)-c1ccc(-c2cccnc2)c2c[nH]cc12,2.49628
[nH]1cccc1-c1ccc(-c2ccc(o2)-c2scc3cc[nH]c23)c2c[SiH2]cc12,2.841292
c1ncc(s1)-c1sc(-c2sc(-c3cccc4cscc34)c3cc[nH]c23)c2cc[SiH2]c12,3.206387
C1C=CC=C1c1cc2cc3c4cocc4c4ccc5cscc5c4c3cc2[se]1,3.126042
[SiH2]1C=Cc2ncc3cc4cc(oc4cc3c12)-c1cccc2c[nH]cc12,3.291616
c1ccc(s1)-c1ccc(o1)-c1sc(-c2scc3nccnc23)c2nccnc12,7.342576
[nH]1-c2ccc3cocc3c2-c2c3nsnc3c3-cccn-c3c12,3.134904
c1sc(C2=Cc3cc4ncc5ccc6cocc6c5c4cc3C2)c2nccnc12,7.596229
c1cnc(-c2cc3c4nsnc4c4c(cnc5ccc6=CCC=c6c45)c3s2)c2nsnc12,0
[SiH2]1C=Cc2sc3c(c12)c1cocc1c1cc(-c2ncncn2)c2c[nH]cc2c31,4.538681
[nH]1c2cc(sc2c2c3cocc3c3ccc4cscc4c3c12)-c1ccccn1,2.570922
[nH]1c(cc2[SiH2]c3c(ncc4ccsc34)-c12)-c1cccc2cocc12,1.907067
c1cc2c3cocc3c3c4oc(cc4c4cocc4c3c2[se]1)-c1nccc2nsnc12,9.549922
[nH]1c2cc(ccc2c2[nH]c3ccc4ccccc4c3c12)-c1scc2[SiH2]C=Cc12,1.29755
c1sc(C2=Cc3ncc4c(c3C2)c2cocc2c2ccc3cscc3c42)c2nccnc12,7.388149
c1sc(-c2cc3cc4c(ccc5=C[SiH2]C=c45)cc3c3cocc23)c2ccoc12,5.093636
c1cc2c([se]1)c1oc3C=C(Cc3c1c1ccccc21)c1scc2ccsc12,2.236219
c1sc(-c2ccc(s2)-c2ccc(-c3cncc4nsnc34)c3cCcc23)c2[nH]ccc12,6.275746
C1C(=Cc2c1c1c(c3[SiH2]C=Cc3c3=C[SiH2]C=c13)c1=C[SiH2]C=c21)c1ccco1,5.094926
c1ccc(-c2cnc3c(cnc4c5c(ccc6=CCC=c56)c5=CCC=c5c34)c2)c2nsnc12,5.237052
c1ccc(o1)-c1cc2c3c[nH]cc3c3c4ccccc4ncc3c2c2cocc12,2.516851
[nH]1c2ccccc2c2oc3C=C([SiH2]c3c12)c1nccs1,3.968921
[nH]1c(cc2[SiH2]c3c(ncc4ccncc34)-c12)-c1nccc2nsnc12,9.473646
c1cc2c3cocc3c3c4CC(=Cc4c4c[nH]cc4c3c2s1)c1scc2sccc12,0.684423
[nH]1ccc2c3c[nH]cc3c3c4ncc(cc4c4cscc4c3c12)-c1scc2C=C[SiH2]c12,1.620831
c1cc2oc3cc4ccc5c[nH]cc5c4cc3c2c2cocc12,1.423347
[nH]1ccc2oc3c4ncc(cc4[nH]c3c12)-c1nccc2nsnc12,7.867834
c1ccc(o1)-c1sc(-c2sc(-c3scc4ccCc34)c3[nH]ccc23)c2cc[se]c12,0.943702
c1sc(c2Cccc12)-c1ncc(-c2cnc(s2)-c2cccc3c[SiH2]cc23)c2nsnc12,0
[SiH2]1C=CC=C1c1cnc2c(c1)ncc1c3sccc3c3c[nH]cc3c21,3.763647
[nH]1c2cc(-c3cccc4ccccc34)c3cocc3c2c2ccc3cccnc3c12,1.408713
c1sc(C2=Cc3c([SiH2]2)c2c4cocc4c4cccnc4c2c2=CCC=c32)c2C=C[SiH2]c12,5.457118
c1sc(-c2cc3c4c[nH]cc4c4c(sc5ccc6cocc6c45)c3o2)c2cc[nH]c12,-0.256192
[SiH2]1C=Cc2sc3cc([se]c3c12)-c1cccs1,2.643412
c1ccc(cn1)-c1cnc2c(c1)c1cocc1c1c3cnccc3c3cocc3c21,3.598263
c1ncc(s1)-c1ccc(-c2sc(-c3scc4ccCc34)c3ccCc23)c2ccccc12,2.480464
c1cc2[se]c3c(ccc4ccc5cocc5c34)c2c2cocc12,2.214913
[nH]1c(cc2c1c1sc3ccc4=C[SiH2]C=c4c3c1c1=C[SiH2]C=c21)-c1scc2ccsc12,3.409438
c1sc(-c2sc(-c3ccc(s3)-c3scc4sccc34)c3occc23)c2cc[nH]c12,0.846985
c1ncc(s1)-c1cc2c3ccccc3c3c4ncccc4c4cscc4c3c2cn1,3.381804
c1ccc(s1)-c1cc2cc3c4c[nH]cc4c4ccsc4c3cc2[se]1,1.739056
[nH]1c(ccc1-c1cncc2nsnc12)-c1ccc(nc1)-c1scc2nccnc12,11.057513
[nH]1c(cc2c1c1c3ccccc3c3ccccc3c1c1=C[SiH2]C=c21)-c1ncncn1,5.355172
[nH]1c(ccc1-c1ccc(-c2scc3[nH]ccc23)c2c[SiH2]cc12)-c1[SiH2]ccc1,2.712941
[nH]1c(cc2c3cscc3c3ccc4=C[SiH2]C=c4c3c12)-c1scc2[nH]ccc12,1.307076
c1sc(-c2ccc3cc4c(cnc5ccc6=CCC=c6c45)cc3c2)c2[se]ccc12,5.359575
c1cc2[se]c-3c(-ncc4ccc5c[SiH2]cc5c-34)c2s1,5.83824
c1sc(-c2ccc(o2)-c2ccc(cn2)-c2nccc3nsnc23)c2cc[se]c12,9.927433
c1sc(-c2cc3c(cn2)c2c(c4ccccc4c4=CCC=c24)c2=CCC=c32)c2ccoc12,4.220494
c1sc(-c2cc3c(o2)c2c(c4ccccc34)c3cnccc3c3=CCC=c23)c2cc[nH]c12,2.783466
